"ITTER107","Territorio","TIPO_DATO7","Indicatori","CORREZ","Correzione","TIPO_ALLOGGIO2","Tipologia di esercizio","ATECO_2007","Ateco 2007","ISO","Paese di residenza dei clienti","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2003-09","Set-2003",12678002,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2003-10","Ott-2003",7191986,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2003-11","Nov-2003",5322788,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2003-12","Dic-2003",6765076,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2004-01","Gen-2004",7483737,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2004-02","Feb-2004",7579811,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2004-03","Mar-2004",8010449,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2004-04","Apr-2004",8157833,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2004-05","Mag-2004",9211090,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2004-06","Giu-2004",15181274,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2004-07","Lug-2004",21310522,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2004-08","Ago-2004",27521118,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2004-09","Set-2004",12846375,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2004-10","Ott-2004",7639901,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2004-11","Nov-2004",5461609,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2004-12","Dic-2004",6441276,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2005-01","Gen-2005",7852032,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2005-02","Feb-2005",6963123,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2005-03","Mar-2005",8339068,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2005-04","Apr-2005",7952258,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2005-05","Mag-2005",8398023,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2005-06","Giu-2005",16203324,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2005-07","Lug-2005",21651687,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2005-08","Ago-2005",27892278,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2005-09","Set-2005",12909654,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2005-10","Ott-2005",7544270,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2005-11","Nov-2005",5497643,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2005-12","Dic-2005",6919945,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2006-01","Gen-2006",7881163,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2006-02","Feb-2006",7233357,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2006-03","Mar-2006",8352634,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2006-04","Apr-2006",8938021,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2006-05","Mag-2006",8394346,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2006-06","Giu-2006",15910706,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2006-07","Lug-2006",21983583,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2006-08","Ago-2006",28246566,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2006-09","Set-2006",13376436,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2006-10","Ott-2006",7104011,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2006-11","Nov-2006",5617725,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2006-12","Dic-2006",7358045,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2007-01","Gen-2007",7424302,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2007-02","Feb-2007",6900930,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2007-03","Mar-2007",7919985,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2007-04","Apr-2007",9058179,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2007-05","Mag-2007",8310092,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2007-06","Giu-2007",16523034,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2007-07","Lug-2007",22893439,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2007-08","Ago-2007",28728174,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2007-09","Set-2007",13194403,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2007-10","Ott-2007",7070653,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2007-11","Nov-2007",5948020,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2007-12","Dic-2007",7340092,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2008-01","Gen-2008",7606288,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2008-02","Feb-2008",7634547,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2008-03","Mar-2008",8287129,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2008-04","Apr-2008",8034137,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2008-05","Mag-2008",9423638,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2008-06","Giu-2008",16352928,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2008-07","Lug-2008",22505993,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2008-08","Ago-2008",28831916,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2008-09","Set-2008",12736687,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2008-10","Ott-2008",7019496,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2008-11","Nov-2008",5544431,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2008-12","Dic-2008",7209408,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2009-01","Gen-2009",7486012,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2009-02","Feb-2009",7055797,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2009-03","Mar-2009",7491499,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2009-04","Apr-2009",7819852,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2009-05","Mag-2009",9667442,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2009-06","Giu-2009",15325104,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2009-07","Lug-2009",22612908,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2009-08","Ago-2009",29574627,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2009-09","Set-2009",13038561,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2009-10","Ott-2009",6964663,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2009-11","Nov-2009",5372572,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2009-12","Dic-2009",7380491,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2010-01","Gen-2010",7621440,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2010-02","Feb-2010",7129575,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2010-03","Mar-2010",7614481,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2010-04","Apr-2010",8232730,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2010-05","Mag-2010",8730493,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2010-06","Giu-2010",15119547,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2010-07","Lug-2010",23228318,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2010-08","Ago-2010",29391485,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2010-09","Set-2010",12738301,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2010-10","Ott-2010",7218352,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2010-11","Nov-2010",5438095,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2010-12","Dic-2010",7084133,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2011-01","Gen-2011",7949088,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2011-02","Feb-2011",6807869,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2011-03","Mar-2011",7934422,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2011-04","Apr-2011",8105327,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2011-05","Mag-2011",8295070,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2011-06","Giu-2011",15638224,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2011-07","Lug-2011",23454461,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2011-08","Ago-2011",29208029,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2011-09","Set-2011",12931535,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2011-10","Ott-2011",7360128,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2011-11","Nov-2011",5314989,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2011-12","Dic-2011",6897683,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2012-01","Gen-2012",7427827,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2012-02","Feb-2012",6438499,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2012-03","Mar-2012",7576574,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2012-04","Apr-2012",7970781,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2012-05","Mag-2012",7626171,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2012-06","Giu-2012",14792903,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2012-07","Lug-2012",21853846,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2012-08","Ago-2012",28227893,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2012-09","Set-2012",12199235,,
